COLI_FEC,COLI_TOT,E_COLI,COT,COT_SOL,DBO_SOL,DBO_TOT,DQO_SOL,DQO_TOT,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,TOX_D_48_UT,TOX_V_15_UT,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L,SST,TURBIEDAD,AS_TOT,CD_TOT,CR_TOT,HG_TOT,NI_TOT,PB_TOT,DUR_TOT,TEMP_AMB,TEMP_AGUA,CLORUROS_TOT,TIPO_CUERPO_AGUA
11000.0,24000.0,4600.0,8.966,8.596,2.0,2.0,10.0,10.0,0.564,0.005,5.162,0.002,5.728,0.566,1.0,1.0,0.512,0.4471,35.0,0.322,327.04,511.0,7.3,52.67,4.1,37.0,95.0,0.0054,0.001301,0.00865,0.0002013,0.00367,0.00154,176.0,27.0,28.9,,LÓTICO
24000.0,24000.0,24000.0,10.812,7.619,2.0,2.0,10.0,10.0,0.0035,0.005,2.646,0.312,2.9579999999999997,0.312,1.0,1.0,0.7489,0.6006,13.0,0.063,664.96,1039.0,8.2,59.6,4.2,10.0,6.3,0.0096,0.001301,0.0061,0.0002013,0.0038,0.00154,304.0,30.6,32.9,,LÓTICO
11000.0,11000.0,430.0,3.768,2.334,2.0,2.0,10.0,10.0,3.687,0.005,1.113,1.843,6.643,5.529999999999999,1.0,1.0,0.4504,0.3876,13.0,0.055,421.12,658.0,7.7,100.8,7.3,138.0,200.0,0.0099,0.001301,0.0012,0.0002013,0.00506,0.00154,406.0,29.3,26.7,,LÓTICO
4600.0,24000.0,390.0,4.215,2.644,2.0,2.0,10.0,10.0,0.0035,0.005,2.353,0.221,2.5740000000000003,0.221,1.0,1.0,0.3333,0.3222,5.0,0.061,548.48,857.0,8.5,67.66,5.26,17.0,45.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,345.0,28.6,29.3,,LÓTICO
24000.0,24000.0,24000.0,5.5,2.753,2.0,2.0,10.0,10.0,0.147,0.005,0.982,0.386,1.5150000000000001,0.533,1.0,1.0,0.2682,0.0015,8.0,0.072,288.64,451.0,8.1,71.67,6.17,513.0,650.0,0.0015,0.001301,0.0012,0.0006,0.00042,0.00154,357.0,26.8,25.2,,LÓTICO
930.0,24000.0,210.0,7.412,3.344,2.0,2.0,10.0,10.0,0.33,0.005,2.309,0.088,2.7270000000000003,0.41800000000000004,1.0,1.0,0.3158,0.2795,5.0,0.052,566.4,885.0,8.1,55.0,4.7,11.0,14.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,318.0,16.0,22.3,,LÓTICO
4600.0,24000.0,1500.0,2.202,0.8,2.0,2.0,10.0,29.93,0.109,0.005,2.877,0.103,3.089,0.212,1.0,1.0,0.661,0.551,5.0,0.085,610.5600000000001,954.0,7.6,49.1,3.37,10.0,4.61,0.0113,0.001301,0.00502,0.0002013,0.00544,0.00154,280.0,28.2,23.9,,LÓTICO
930.0,2400.0,70.0,33.846,27.997,2.0,2.0,22.69,33.38,0.488,0.005,2.772,0.192,3.452,0.6799999999999999,1.0,1.0,0.598,0.544,5.0,0.448,816.0,1275.0,7.2,92.0,7.09,10.0,2.5,0.0103,0.001301,0.01973,0.0002013,0.00569,0.00154,272.0,37.8,32.4,,LÓTICO
150.0,430.0,70.0,3.064,3.013,2.0,2.0,10.52,11.21,0.126,0.005,4.174,0.206,4.506000000000001,0.33199999999999996,1.0,1.0,0.594,0.587,10.0,0.072,824.96,1289.0,8.8,74.4,6.59,10.0,6.52,0.011,0.001301,0.0073,0.0002013,0.00466,0.00154,255.42,39.3,31.9,,LÓTICO
930.0,2400.0,210.0,2.676,2.567,2.0,2.0,14.29,18.21,0.0035,0.005,0.09,0.026,0.11599999999999999,0.026,1.0,1.0,0.38,0.295,5.0,0.144,704.0,1100.0,7.5,91.9,7.67,10.0,4.5,0.0088,0.001301,0.01001,0.0002013,0.00229,0.00154,252.0,21.4,21.5,,LÓTICO
2400.0,2400.0,2419.0,,,2.0,2.0,,,0.0035,0.019,0.715,0.0,0.734,0.0035,1.0,1.0,1.06,0.0015,5.0,0.032,534.4,835.0,8.3,95.23,7.83,24.0,6.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,341.0,30.0,25.11,,LÓTICO
240.0,1100.0,28.0,,,2.0,2.0,,,0.0035,0.005,1.436,0.0,1.436,0.0035,1.0,1.0,0.0014,0.0015,5.0,0.0331,531.2,830.0,7.75,95.23,7.83,42.0,18.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,496.0,26.2,25.1,,LÓTICO
1100.0,2400.0,2419.0,2.4,2.4,2.0,2.0,,,0.0035,0.005,0.22,0.0,0.22,0.0035,1.0,1.0,0.0014,0.0015,5.0,0.009,468.48,732.0,8.18,90.68,7.38,35.0,7.52,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,428.0,,28.0,,LÓTICO
15.0,43.0,5.0,7.956,7.956,2.0,2.0,10.0,10.0,0.4353,0.0172,0.9611,4.1064,5.52,4.5417,1.0,1.0,0.1428,0.0344,5.0,0.0376,682.88,1067.0,8.4,127.0,9.8,55.0,26.0,0.0015,0.001301,0.005504,0.0002013,0.00042,0.00154,629.0,34.6,28.62,,LÓTICO
75.0,150.0,5.0,,,2.0,2.0,,,0.345,0.0194,0.75,7.575,8.6894,7.92,1.0,1.0,0.1039,0.0637,5.0,0.009,758.4,1185.0,8.41,99.73,8.16,160.0,11.0,0.0015,0.000152,0.005836,0.0002013,0.00042,0.00154,595.0,21.8,25.33,,LÓTICO
1100.0,1100.0,579.0,6.106,2.656,2.0,2.0,10.0,10.0,0.1995,0.029,1.0612,0.4441,1.7337999999999998,0.6436,1.0,1.0,0.0446,0.0015,10.0,0.0545,397.44,621.0,7.79,93.0,7.24,70.0,40.0,0.0015,0.001301,0.0012,0.0002013,0.002292,0.00154,335.0,33.0,28.28,,LÓTICO
150.0,210.0,31.0,3.628,3.628,2.72,2.98,10.0,10.0,0.112,0.005,1.0582,0.9475,2.1177,1.0595,1.0,1.0,0.0293,0.0284,5.0,0.0392,456.32,713.0,8.24,90.77,7.84,34.0,21.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,294.0,34.2,29.7,,LÓTICO
210.0,210.0,209.0,3.14,3.14,2.0,2.0,10.0,10.0,0.0791,0.0067,0.8734,0.3221,1.2812999999999999,0.4012,1.0,1.0,0.033,0.0231,15.0,0.073,411.52,643.0,8.43,87.1,6.94,34.0,45.0,0.0015,0.001301,0.0012,0.00229,0.0017,0.00615,258.0,32.6,30.5,,LÓTICO
909.0,8664.0,41.0,1.908,1.462,2.0,2.0,10.0,10.0,0.052,0.007,0.541,0.18,0.78,0.23199999999999998,1.0,1.0,0.084,0.057,12.5,0.022,628.48,982.0,8.05,108.3,9.91,26.0,5.0,,0.001301,0.0012,0.00113,0.00042,0.00154,281.0,30.5,22.3,,LÓTICO
605.0,3076.0,41.0,2.874,2.874,2.0,2.0,10.0,10.0,0.13,0.011,1.245,0.191,1.5770000000000002,0.321,1.0,1.0,0.317,0.189,7.5,0.051,662.4,1035.0,7.7,92.7,8.1,13.0,4.3,,,,,,,283.0,,23.9,,LÓTICO
210.0,460.0,1.0,2.079,2.079,2.0,2.0,10.0,10.0,0.052,0.009,0.959,0.185,1.205,0.237,1.0,1.0,0.078,0.073,7.5,0.047,703.168,1098.7,7.9,99.7,8.5,25.0,4.3,,0.001301,0.0087,,,,566.0,35.8,30.0,,LÓTICO
2100.0,11000.0,96.0,5.634,4.125,2.0,3.0,10.0,10.0,0.032,0.009,1.057,0.168,1.2659999999999998,0.2,1.0,1.0,0.263,0.174,5.0,0.018,537.6,840.0,8.0,85.4,7.2,17.0,8.8,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,392.0,29.8,31.4,,LÓTICO
24000.0,24000.0,2400.0,7.1,3.538,2.4,5.0,10.0,10.0,0.063,0.349,1.278,0.363,2.053,0.426,1.0,1.0,0.245,0.077,12.5,0.083,487.04,761.0,7.5,90.0,7.7,166.0,130.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,376.0,28.1,28.9,,LÓTICO
24000.0,24000.0,517.0,5.168,2.863,4.5,6.7,10.0,10.0,0.056,0.013,0.43,0.963,1.462,1.019,1.0,1.0,0.164,0.0015,12.5,0.058,472.96000000000004,739.0,7.1,98.9,8.2,200.0,55.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,432.0,28.0,29.0,,LÓTICO
1106.0,1497.0,10.0,4.484,1.529,2.0,2.0,10.0,10.0,0.116482,0.014191,0.379296,0.359513,0.8694820000000001,0.47599500000000006,1.0,1.0,0.1316,0.0795,5.0,0.009,407.04,636.0,7.4,72.11,7.1,11.0,3.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,359.18,17.0,20.0,,LÓTICO
2755.0,8664.0,246.0,,3.519,2.33,3.12,10.0,10.0,0.048463,0.024,0.3256,0.69084,1.088903,0.739303,1.0,1.0,0.037,0.0169,15.0,0.0823,546.5600000000001,854.0,8.3,83.8,7.71,148.0,100.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,548.0,26.0,28.0,,LÓTICO
1725.0,4884.0,20.0,2.467,2.467,2.0,2.0,10.0,10.0,0.085623,0.02122,0.212513,0.425377,0.7447330000000001,0.511,1.0,1.0,0.0735,0.0015,5.0,0.009,727.6800000000001,1137.0,8.4,66.1,4.96,58.0,8.7,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,704.0,32.0,30.0,,LÓTICO
4352.0,15531.0,504.0,3.153,2.724,2.0,2.0,10.0,10.0,0.060346,0.01337,0.405944,0.512554,0.9922139999999999,0.5729,1.0,1.0,0.2997,0.0251,20.0,0.1104,357.12,558.0,7.9,57.0,4.58,110.0,62.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,332.0,29.0,26.0,,LÓTICO
1785.0,2489.0,1.0,1.445,1.445,2.0,2.0,10.0,10.0,0.060183,0.00569,0.1811,0.285103,0.532076,0.345286,1.0,1.0,0.1065,0.0015,10.0,0.009,851.2,1330.0,7.4,107.6,8.09,49.0,3.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,504.0,31.0,30.0,,LÓTICO
24196.0,24196.0,2400.0,1.862,1.687,3.97,4.03,10.0,10.0,0.0035,0.012295,0.348309,1.058685,1.419289,1.058685,1.0,1.0,0.218,0.1,25.0,0.1228,422.40000000000003,660.0,7.9,67.1,4.64,630.0,90.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,416.0,27.9,26.3,,LÓTICO
43.0,2400.0,5.0,47.42,,21.39,21.79,,62.66,0.0035,0.005,0.245,0.0,0.245,0.0035,1.0,1.0,0.0014,0.0015,25.0,0.333,398.50239999999997,622.66,9.12,96.5,7.8,38.0,17.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,206.0,31.3,31.08,,LÓTICO
4.0,240.0,1.0,36.98,29.49,5.48,8.17,108.9,108.9,0.0035,0.018,0.365,0.0,0.383,0.0035,1.0,1.0,0.0014,0.0015,30.0,0.3502,551.04,861.0,8.87,150.0,15.7,12.0,38.0,0.0015,0.0003,0.0012,0.0002013,0.001,0.00154,209.0,29.2,27.6,,LÓTICO
150.0,460.0,18.0,36.5,31.46,3.49,3.83,136.3,174.3,1.5,0.005,0.138,1.3399999999999999,2.9779999999999998,2.84,1.0,1.0,0.978,0.0015,30.0,0.4417,805.12,1258.0,7.85,10.0,1.0,21.0,18.3,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,410.0,29.0,24.81,,LÓTICO
2400.0,2400.0,119.0,76.22,57.7,25.45,26.3,84.0,85.22,1.6,0.005,0.0368,9.373,11.009799999999998,10.972999999999999,1.0,1.0,0.3908,0.0984,25.0,0.5199,1375.3600000000001,2149.0,8.11,10.0,1.05,38.0,160.0,0.0015,0.00142,0.009488,0.0016,0.003099,0.00154,78.0,23.6,25.96,,LÓTICO
2400.0,2400.0,69.0,47.77,37.78,19.19,19.82,56.0,58.94,0.8844,0.005,0.0513,18.3113,19.247,19.1957,1.0,1.0,0.4259,0.0164,25.0,0.3477,1262.08,1972.0,8.34,23.0,,98.0,90.0,0.0015,0.001301,0.006349,0.0002013,0.00042,0.00154,325.0,28.7,29.68,,LÓTICO
1100.0,2400.0,116.0,,,2.0,2.0,,,0.0035,0.005,0.0336,0.8128,0.8463999999999999,0.8128,1.0,1.0,0.2428,0.0736,10.0,0.2821,352.0,550.0,7.59,,1.0,18.0,23.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,133.0,27.0,29.59,,LÓTICO
93.0,93.0,77.0,18.55,,2.0,2.0,,47.33,0.1587,0.005,0.0473,3.5338,3.7398,3.6925,1.0,1.0,0.35,0.2795,50.0,0.425,1016.32,1588.0,7.33,13.5,1.13,18.0,19.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,339.0,33.4,32.7,,LÓTICO
460.0,460.0,404.0,12.72,12.72,2.0,2.0,12.34,16.37,0.1828,0.005,0.0323,0.8929,1.108,1.0757,1.0,1.0,0.4415,0.133,100.0,0.389,748.16,1169.0,7.93,84.23,6.62,10.0,3.7,0.0015,0.001301,0.0012,0.0002013,0.00195,0.00154,146.0,30.5,28.8,,LÓTICO
1500.0,2100.0,85.0,78.4,78.4,63.9,223.3,112.7,232.22,0.567,0.031,0.031,1.829,2.427,2.396,1.0,22.91,0.799,0.474,62.5,0.01,1128.32,1763.0,6.44,18.7,1.91,13.0,30.0,,0.001301,0.0012,0.0002013,0.00042,0.00154,603.0,26.6,22.9,,LÓTICO
3654.0,7701.0,20.0,81.45,34.56,23.0,23.9,275.37,288.65,0.39,0.005,0.041,5.299,5.73,5.689,1.0,11.03,2.907,0.828,100.0,0.565,1542.4,2410.0,7.7,28.7,2.0,29.0,190.0,,0.001301,,,,,591.0,31.7,29.7,,LÓTICO
43.0,75.0,3.0,36.41,17.29,27.2,31.7,,,0.158,0.058,0.041,4.12,4.377,4.2780000000000005,1.0,1.0,1.347,1.149,40.0,0.333,2188.8,3420.0,8.3,59.3,4.8,20.0,50.0,,,0.0012,,,,387.0,25.1,27.9,,LÓTICO
4600.0,24000.0,98.0,31.12,10.18,4.9,12.4,67.0,109.44,0.142,0.021,0.079,2.88,3.122,3.022,1.0,1.0,0.379,0.048,40.0,0.258,1485.44,2321.0,8.0,67.8,5.5,15.0,20.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,407.0,33.4,34.2,,LÓTICO
4600.0,24000.0,333.0,17.05,14.63,5.1,7.5,10.0,39.1,0.062,0.08,0.051,1.058,1.2510000000000001,1.12,1.0,1.0,0.262,0.072,75.0,0.433,606.72,948.0,8.2,64.2,5.5,16.0,4.4,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,268.0,33.9,34.2,,LÓTICO
2100.0,11000.0,5.0,9.865,9.006,3.2,3.6,19.68,35.49,0.068,0.006,0.031,0.972,1.046,1.04,1.0,1.0,0.114,0.091,60.0,0.388,225.28,352.0,7.9,81.8,7.2,10.0,2.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,158.0,32.0,33.0,,LÓTICO
852.0,1153.0,31.0,82.45,33.01,108.7,233.41,128.88,273.93,1.443382,0.0647,0.0883,5.921984,7.518366,7.365366,1.0,,3.6211,2.3596,400.0,0.6124,2156.8,3370.0,8.4,17.3,1.64,89.0,190.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,931.0,17.0,19.0,,LÓTICO
24000.0,24000.0,813.0,19.89,8.032,7.69,8.2,42.7,71.0,0.128939,0.050761,0.110673,1.251426,1.541799,1.3803649999999998,1.0,1.0,0.1514,0.1404,60.0,0.4561,404.48,632.0,7.3,10.0,1.0,76.0,33.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,116.0,28.0,28.0,,LÓTICO
496.0,609.0,1.0,27.5,18.08,6.11,6.57,10.0,10.0,0.052231,0.013109,0.037948,1.163979,1.2672670000000001,1.21621,1.0,1.0,0.2711,0.0976,25.0,0.1731,265.6,415.0,7.6,45.5,3.13,10.0,7.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,134.0,31.0,30.0,,LÓTICO
119.0,670.0,1.0,17.46,12.54,7.04,7.87,77.59,86.1,0.069935,0.041528,0.132962,2.809496,3.0539210000000003,2.8794310000000003,1.0,1.0,0.2754,0.2225,50.0,0.3031,632.96,989.0,8.5,123.6,8.65,35.0,10.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,332.0,33.0,32.0,,LÓTICO
24196.0,24196.0,84.0,10.648,10.299,11.94,15.11,45.43,68.9,0.045348,0.011027,0.031,3.000352,3.056727,3.0457,1.0,1.0,0.13,0.041,60.0,0.31,1002.24,1566.0,8.6,103.9,7.67,23.64,13.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,336.0,30.5,30.8,,LÓTICO
471.0,512.0,10.0,13.022,12.299,2.0,2.0,33.98,43.99,0.495681,0.065087,0.062213,1.642506,2.265487,2.138187,1.0,1.0,0.169,0.107,70.0,0.441,357.12,558.0,8.6,120.2,9.41,13.0,5.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,188.0,28.4,27.2,,LÓTICO
1421.0,24196.0,1.0,19.544,13.854,16.57,20.7,57.6,100.84,0.2379,0.0199,0.031,5.047,5.3048,5.2848999999999995,1.0,1.0,0.864,0.1914,60.0,0.3135,859.52,1343.0,8.2,75.1,6.74,30.3,21.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,368.0,27.2,23.8,,LÓTICO
24196.0,24196.0,10.0,17.465,11.845,38.73,42.7,57.92,93.98,0.2325,0.0236,0.031,4.6098,4.8659,4.8423,1.0,1.0,0.2829,0.2328,60.0,0.2955,940.8000000000001,1470.0,8.4,27.7,2.22,48.57,15.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,286.0,23.9,25.6,,LÓTICO
24196.0,24196.0,1.0,25.499,19.903,37.29,43.71,47.1,87.88,0.1137,0.015,0.031,5.5643,5.6930000000000005,5.678,1.0,1.0,0.491,0.117,60.0,0.3386,1085.44,1696.0,8.7,35.3,2.61,62.07,32.0,0.0015,0.001301,0.0012,0.0007,0.00042,0.00154,320.0,31.9,29.0,,LÓTICO
6131.0,24196.0,20.0,9.177,8.909,2.0,2.0,29.48,78.12,0.069137,0.021914,0.031,1.356708,1.447759,1.425845,1.0,1.0,0.106,0.0015,25.0,0.3265,642.5600000000001,1004.0,7.5,67.3,5.86,10.0,9.1,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,233.0,33.4,32.9,,LÓTICO
2613.0,9208.0,52.0,10.932,10.253,2.0,2.0,10.0,10.0,0.0035,0.005,0.217,0.281,0.498,0.281,1.0,1.0,0.1,0.013,35.0,0.3017,367.36,574.0,6.4,41.3,3.43,10.0,4.11,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,193.0,28.5,29.6,,LÓTICO
1500.0,2100.0,750.0,11.037,10.653,4.29,6.05,33.89,48.15,0.0035,0.005,0.049,0.419,0.46799999999999997,0.419,1.0,1.0,0.167,0.109,50.0,0.4036,487.04,761.0,8.3,70.9,5.75,10.0,7.8,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,243.0,22.6,29.2,,LÓTICO
750.0,1200.0,430.0,14.016,13.293,29.51,31.67,69.52,87.0,0.075,0.005,0.311,0.714,1.1,0.7889999999999999,1.0,1.0,0.4584,0.2987,30.0,0.291,2234.2400000000002,3491.0,8.9,110.0,8.6,52.0,60.0,0.0015,0.001301,0.0012,0.0002013,0.00243,0.00154,373.0,28.0,24.9,,LÓTICO
2100.0,11000.0,2100.0,19.892,14.682,16.68,18.5,62.44,62.94,0.315,0.005,0.697,0.088,1.1,0.403,1.0,1.0,0.2327,0.109,25.0,0.309,1434.88,2242.0,8.4,42.0,3.7,40.0,50.0,0.0015,0.001301,0.0012,0.0002013,0.0054,0.00154,490.0,24.0,23.3,,LÓTICO
230.0,430.0,90.0,23.744,19.963,2.8,15.33,73.16,124.13,0.0035,0.005,0.031,2.628,2.628,2.628,1.0,1.0,0.189,0.087,150.0,0.282,1594.24,2491.0,8.0,53.2,3.75,33.33,19.8,0.0015,0.001301,0.00962,0.0002013,0.00281,0.00154,468.0,36.7,32.3,,LÓTICO
390.0,11000.0,30.0,18.099,16.688,4.5,6.88,69.63,87.67,0.284,0.005,0.031,0.093,0.377,0.377,1.0,1.0,0.2782,0.2515,40.0,0.331,1040.64,1626.0,7.8,44.5,3.28,22.0,33.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,367.0,30.1,32.3,,LÓTICO
11000.0,24000.0,90.0,10.214,8.934,2.0,2.99,10.0,14.65,0.337,0.005,0.227,0.298,0.8620000000000001,0.635,1.0,1.0,0.0876,0.0531,50.0,0.304,241.92000000000002,378.0,7.6,84.63,6.54,11.0,28.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,130.0,25.0,29.0,,LÓTICO
4600.0,24000.0,930.0,17.487,15.982,2.0,2.0,10.0,15.85,0.289,0.005,0.034,1.52,1.843,1.809,1.0,1.0,0.1543,0.1424,50.0,0.339,226.56,354.0,6.8,36.0,2.7,10.0,14.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,156.0,25.7,28.4,,LÓTICO
24000.0,24000.0,4600.0,23.868,21.783,11.18,12.31,24.56,46.98,0.248,0.079,0.597,0.135,1.059,0.383,1.0,1.0,0.461,0.2219,40.0,0.399,1047.04,1636.0,7.6,64.0,5.8,23.0,23.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,533.0,18.1,19.9,,LÓTICO
24000.0,24000.0,230.0,33.938,30.096,75.2,95.05,153.35,180.92,0.14,0.106,0.558,0.06,0.8640000000000001,0.2,1.0,3.08,2.1277,1.8399,30.0,0.559,1533.44,2396.0,8.3,18.6,1.1,45.0,70.0,0.0015,0.001301,0.00739,0.0008,0.00111,0.00154,709.0,25.0,27.5,,LÓTICO
24000.0,24000.0,2100.0,164.413,148.394,442.3,494.43,640.26,681.48,0.0035,0.005,0.086,0.847,0.9329999999999999,0.847,1.0,6.59,6.2831,1.9041,50.0,0.851,1902.72,2973.0,8.4,13.8,1.1,76.0,160.0,0.0015,0.001301,0.05514,0.0002013,0.00725,0.00154,899.0,22.2,27.2,,LÓTICO
24000.0,24000.0,4600.0,141.616,132.974,106.42,124.97,417.51,428.86,1.114,0.005,0.031,0.075,1.189,1.189,7.21,11.64,4.064,2.1477,50.0,0.741,2515.84,3931.0,8.1,10.0,1.0,106.0,270.0,0.0015,0.001301,0.07811,0.0002013,0.00678,0.00154,411.0,32.6,30.1,,LÓTICO
24000.0,24000.0,24000.0,13.237,11.994,33.72,34.66,50.72,63.14,0.049,0.005,0.031,0.336,0.385,0.385,1.0,1.0,0.5269,0.1385,25.0,0.334,999.0400000000001,1561.0,8.5,46.0,3.2,39.0,65.0,0.0015,0.001301,0.00926,0.0002013,0.00337,0.00154,378.0,27.5,29.6,,LÓTICO
11000.0,11000.0,11000.0,19.944,18.21,10.73,29.26,97.16,111.01,0.217,0.005,0.031,0.147,0.364,0.364,1.0,1.0,0.492,0.1217,10.0,0.351,1104.64,1726.0,8.6,46.0,3.9,112.0,60.0,0.0015,0.001301,0.0199,0.0002013,0.00042,0.00154,332.0,29.8,26.8,,LÓTICO
24000.0,24000.0,24000.0,21.163,19.768,16.84,19.45,76.89,77.47,0.984,0.005,0.031,0.25,1.234,1.234,1.0,1.0,0.7816,0.2425,30.0,0.322,1534.72,2398.0,8.0,44.0,3.9,54.0,50.0,0.0015,0.001301,0.0012,0.0002013,0.002641,0.00154,435.0,26.8,26.9,,LÓTICO
30.0,40.0,30.0,36.57,27.46,7.2,9.1,63.62,162.54,0.07466,0.005,0.050571,5.30504,5.430271,5.3797,1.0,1.0,0.51211,0.03268,60.0,0.467,1692.16,2644.0,9.0,50.33,3.8,82.5,23.0,0.0015,0.001301,0.0024,0.0002013,0.00042,0.00154,255.949,30.8,32.8,,LÓTICO
210.0,,210.0,19.727,,,16.27,,123.37,0.041,0.005,0.413,0.203,0.657,0.24400000000000002,1.0,1.0,0.0966,0.0476,70.0,,5628.0,7035.0,7.8,69.0,5.8,13.0,14.0,0.0015,0.001301,0.0012,0.0002013,0.002047,0.00154,183.0,28.1,29.1,,LÓTICO
9.0,,4.0,,,2.0,2.0,,,0.0035,0.0141,0.031,0.0,0.0141,0.0035,,,0.0014,0.0015,15.0,0.175,165.3312,,,,,10.0,6.19,0.0015,0.0004,0.0012,0.0002013,0.00042,0.00154,159.0,26.2,,,LÉNTICO
4.0,,3.0,17.0,,2.0,2.54,,19.65,1.6,0.005,0.031,4.23,5.83,5.83,,,0.0436,0.0015,5.0,0.1244,162.56,,,,,22.0,11.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,558.0,30.2,,,LÉNTICO
,,,,,,,,,,,,,,,,,,,,,181.12,,,,,,,,,,,,,,20.0,,,LÉNTICO
9.0,,10.0,15.79,8.211,2.0,2.0,10.0,10.0,0.027,0.005,0.031,0.499,0.526,0.526,,,0.056,0.0015,5.0,0.167,261.76,,,,,10.0,4.9,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,152.0,27.0,,,LÉNTICO
11000.0,,3.0,6.154,6.154,4.3,5.3,11.76,20.16,0.071,0.044,0.031,1.234,1.349,1.305,,,0.074,0.0015,15.0,0.108,151.232,,,,,10.0,4.5,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,145.0,33.7,,,LÉNTICO
833.0,,1.0,23.98,17.8,3.27,3.56,32.97,45.5,0.05925,0.01284,0.044175,1.07495,1.1912150000000001,1.1342,,,0.1254,0.061,15.0,0.132,173.44,,,,,11.0,6.8,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,128.0,31.0,,,LÉNTICO
368.0,,31.0,6.178,5.465,4.25,5.02,33.51,37.7,0.031283,0.005,0.031,1.439387,1.47067,1.47067,,,0.133,0.069,15.0,0.1284,163.20000000000002,,,,,13.33,7.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,98.0,30.1,,,LÉNTICO
8664.0,,10.0,16.592,14.536,2.69,3.64,17.16,24.49,0.1662,0.005,0.031,0.993,1.1592,1.1592,,,0.02,0.0015,25.0,0.1099,164.48,,,,,19.0,5.7,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,108.0,30.8,,,LÉNTICO
754.0,,1.0,10.983,7.637,2.0,2.0,16.8,23.13,0.049,0.005,0.031,0.62,0.669,0.669,,,0.037,0.0015,20.0,0.2966,191.36,,,,,10.0,9.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,128.0,33.4,,,LÉNTICO
28.0,,15.0,11.056,8.096,2.0,2.0,10.0,10.0,0.0035,0.005,0.031,0.231,0.231,0.231,,,0.0014,0.0015,13.0,0.1132,154.24,,,,,10.0,17.0,0.0015,0.001301,0.013731,0.0002013,0.001003,0.00154,102.0,32.7,,,LÉNTICO
240.0,,7.0,9.453,6.411,2.0,2.59,19.56,21.19,0.36,0.005,1.348,0.283,1.991,0.643,,,0.0308,0.0015,18.0,0.1873,174.72,,,,,10.0,25.0,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,110.0,28.6,,,LÉNTICO
30.0,,30.0,3.712,3.629,2.0,2.71,15.45,21.66,0.055,0.005,0.031,0.03,0.08499999999999999,0.08499999999999999,,,0.504,0.0015,10.0,0.198,218.24,,,,,12.0,8.6,0.0015,0.001301,0.0079,0.0002013,0.00184,0.00154,218.0,30.6,,,LÉNTICO
